,review_id,review_text,review_text_translated,review_lang,review_rating,rating_helpfulness,review_datetime,review_add,product_capacity,product_color
951,r1vo9v6bwp4iyz,"Sim, vc n leu errado, e a primeira vez que da pra falar que um produto da Apple vale aquilo que se paga em comparação com a concorrência, e grande parte disso se deve ao novo chip M1, extremamente rápido e dando coro em I9.E o meu primeiro produto Apple, e eu não poderia recomendar mais, e literalmente outro nível... O trackpad e unico, ninguém consegue chegar perto nesse quesito, a tela e extremamente nítida e vibrante em cores, o teclado e confortável, e a experiencia de um modo geral no MacOS e infinitamente melhor do que na porcaria do Windows, seja para trabalhar ou um uso mais comum.Recomendo o produto com todas as letras, valeu a pena cada centavo.","Yes, you didn't read it wrong, and the first time you can say that an Apple product is worth what you pay for compared to the competition, and much of this is due to the new M1 chip, extremely fast and giving rise to I9. It's my first Apple product, and I couldn't recommend it more, and literally on another level... The trackpad is unique, no one can come close in that regard, the screen is extremely crisp and vibrant in color, the keyboard is comfortable, and the Overall experience on MacOS is infinitely better than on crap Windows, whether for work or more common usage. I recommend the product in all letters, it was worth every penny.",Portuguese,5.0,,2021-07-30,Capacity: 256GBColor: Space Gray,256GB,Space Gray
952,rp4miailffktv,"This new MacBook is fast and reliable. I was having troubles with the new Windows-based computer I bought, and I need a compact, fast computer to meet all of my business needs. I'm very happy to be back with a Mac, and this one is so light and 'Airy' not bulky at all (size and ease of use)! Much better than the older, clunky MacBook Pro I had in the past!","This new MacBook is fast and reliable. I was having troubles with the new Windows-based computer I bought, and I need a compact, fast computer to meet all of my business needs. I'm very happy to be back with a Mac, and this one is so light and 'Airy' not bulky at all (size and ease of use)! Much better than the older, clunky MacBook Pro I had in the past!",English,5.0,2.0,2021-10-17,Capacity: 256GBColor: Space Gray,256GB,Space Gray
953,r1kjm5icim4bb2,"MacBook Air com o chip M1 é ótimo. A bateria tem uma durabilidade absurda, o aparelho não esquenta porque tem refrigeração passiva, além de um design impecável que só a Apple sabe fazer. Muito bom mesmo.","MacBook Air with the M1 chip is great. The battery has an absurd durability, the device does not heat up because it has passive cooling, in addition to an impeccable design that only Apple knows how to do. Very good indeed.",Portuguese,5.0,3.0,2021-04-22,Capacity: 256GBColor: Gold,256GB,Gold
954,r3l2pnluh7birw,"O produto chegou antes do prazo de entrega e foi muito bem embalado. O vendedor me enviou a NF do produto por email assim que pedir.A respeito do produto não tem o que falar, Apple é Apple, produto muito bem construído, acabamento impecável e experiência única ao utilizar o produto. Falo por experiência se você está na dúvida se compra ou não, vale cada centavo, o produto é extremamente rápido e vai dar conta de tudo o que você precisar fazer, falo isso pois sou desenvolvedor de software e mesmo o macbook air com o chip m1 dá conta de tudo o que preciso fazer e não faz feio não. Excelente produto, ótimo acabamento e preço bom em relação a outras lojas.","The product arrived before the delivery deadline and was very well packaged. The seller sent me the NF of the product by email as soon as I asked. About the product there is nothing to say, Apple is Apple, very well built product, impeccable workmanship and unique experience when using the product. I speak from experience if you are in doubt whether to buy or not, it's worth every penny, the product is extremely fast and will handle everything you need to do, I say this because I'm a software developer and even the macbook air with the m1 chip it takes care of everything I need to do and it doesn't do anything ugly. Excellent product, great finish and good price compared to other stores.",Portuguese,5.0,,2021-06-16,Capacity: 256GBColor: Space Gray,256GB,Space Gray
955,r3jke11a4esj0t,"Entrega rápida, muito bem embalado e embalagem discreta (fundamental para a nossa realidade).É muito caro mesmo sendo um notebook incrível. Mas vou fazer propaganda gratuita pra a Amazon; pesquisei na época em vários sites de compras e aqui estava mil reais abaixo. Acreditei, comprei e tô que é só alegria!","Fast delivery, very well packaged and discreet packaging (essential for our reality). It's very expensive even though it's an amazing notebook. But I'm going to do free advertising for Amazon; I researched it at the time on various shopping sites and here was a thousand reais below. I believed it, I bought it and I'm just happy!",Portuguese,5.0,,2021-10-20,Capacity: 256GBColor: Space Gray,256GB,Space Gray
956,r3vl9497hu5elt,"chegou em menos de 48 horas, muito bem embalado, tudo certinho e o vendedor ainda fez a gentileza de mandar um adaptador para a tomada do carregador. experiência incrível. sobre o computador não tem muito o que falar, apple é apple, é caro mas compensa em todos os aspectos. qualidade da tela absurda, melhor que minha TV, bateria dura o dia inteiro, super leve e bonito. o produto não veio com NF mas solicitei ao vendedor que prontamente me enviou, não tenho do que reclamar, muito satisfeita com a compra!","it arrived in less than 48 hours, very well packaged, everything was just right and the seller was kind enough to send an adapter for the charger socket. amazing experience. about the computer there's not much to talk about, apple is apple, it's expensive but it pays off in all aspects. absurd screen quality, better than my TV, battery lasts all day, super light and beautiful. the product did not come with an invoice but I asked the seller who promptly sent it to me, I have nothing to complain about, very satisfied with the purchase!",Portuguese,5.0,,2021-07-26,Capacity: 256GBColor: Space Gray,256GB,Space Gray
957,r2vn4gomnoz9fs,"O MacBook air com chip M1 além de super eficiente é muito silencioso. Não há dúvidas que é disparado o melhor custo x benefício atualmente. Para complementar, o vendedor foi super prestativo e a entrega bem rápida (comprei sexta-feira à noite chegou sábado pela manhã). Recomendo fortemente.","The MacBook air with M1 chip is not only super efficient but also very quiet. There is no doubt that the best cost-benefit ratio is currently shooting. To complement, the seller was super helpful and the delivery was very fast (I bought it Friday night, it arrived Saturday morning). I strongly recommend.",Portuguese,5.0,2.0,2021-10-27,Capacity: 256GBColor: Space Gray,256GB,Space Gray
958,r1k36vh7porob0,"Excelente em todos os sentidos. Muito, muito, muito vrápido, gostoso de manusear, bonito, bem acabado. Comprei nessa cor sem querer (distração na hora de fechar o pedido), mas gostei demais quando recebi o produto e já acostumei.  É muito bonito.  Atende as minhas necessidades de trabalhos pessoais, investimento em bolsa e navegação na internet. Estou muito satisfeito com o produto. Comprei um 256 e não preciso mais do que isso, pois deixo os meus arquivos na nuvem ou os salvo em micro ship.  Recomendo sem dúvida, apesar de achar que poderia ser um pouco mais barato, mas depois que você compra ver que vale a pena.","Excellent in every way. Very, very, very fast, nice to handle, beautiful, well finished. I bought it in this color accidentally (distracting when placing the order), but I really liked it when I received the product and I got used to it. It's very beautiful. Meets my needs for personal work, investment in stocks and internet browsing. I am very satisfied with the product. I bought a 256 and I don't need more than that, as I leave my files in the cloud or save them on a micro ship. I definitely recommend it, although I think it could be a little cheaper, but after you buy it, it's worth it.",Portuguese,5.0,0.0,2021-10-29,Capacity: 256GBColor: Gold,256GB,Gold
959,r23cuep9vmzmes,"Perfeito, estava querendo um macbook faz tempo, estou feliz com a compra, o produto é caro, mas acredito que vai valer a pena visto que dura a beça, comprei um Multilaser que não durou nem dois anos, 2mil jogado no lixo, agora paguei alto, mas vamos ver… Vendedor me enviou nota fiscal por e-mail, tudo certo.","Perfect, I've been wanting a macbook for a while, I'm happy with the purchase, the product is expensive, but I believe it will be worth it as it lasts a long time, I bought a Multilaser that didn't last even two years, 2 thousand thrown in the trash, now I've paid tall, but let's see… Seller emailed me an invoice, all right.",Portuguese,5.0,2.0,2021-09-09,Capacity: 256GBColor: Space Gray,256GB,Space Gray
960,r33ov7eut3kz1y,"Sempre fui usuária de macbook e como designer sempre utilizei o macbook pro, porém o Air com chip M1 atendeu 100% a todas as minhas necessidades. Já estou há duas semanas utilizando ele e não tenho nenhuma consideração negativa a fazer. Desempenho excelente!","I've always been a macbook user and as a designer I've always used the macbook pro, but the Air with M1 chip met all my needs 100%. I've been using it for two weeks now and I don't have any negative considerations. Excellent performance!",Portuguese,5.0,2.0,2021-10-13,Capacity: 256GBColor: Space Gray,256GB,Space Gray
961,r3hsc0gtk6q8to,"Muito bom, valeu o investimento, melhor computador/macbook/laptop que tive até hoje, super rápido e otimizado. Uso para desenvolver aplicações web, mobile, funciona perfeitamente, em nenhum momento travou, super rápido. A bateria também, super potente, usei por umas 2-3 horas programando direto, não baixou nem 10% dela quase, e nem ficou quente ou fez barulho o macbook, parecia que nem estava ligado.","Very good, well worth the investment, best computer/macbook/laptop I've had so far, super fast and optimized. I use it to develop web and mobile applications, it works perfectly, it crashed in no time, super fast. The battery is also super powerful, I used it for 2-3 hours programming directly, it didn't even drop 10% of it, and the macbook didn't even get hot or made noise, it didn't even seem to be on.",Portuguese,5.0,,2021-07-14,Capacity: 256GBColor: Space Gray,256GB,Space Gray
